Group,Matrix ID,Name,Kind,Type,Author,Num Rows,Num Cols,Nonzeros,Pattern Entries,Num Explicit Zeros,Symmetric,Structural Rank,Structural Rank Full,Rank,Full Numerical Rank?,sprank(A)-rank(A),Null Space Dimension,Num Dmperm Blocks,Strongly Connect Components,Pattern Symmetry,Numeric Symmetry,Positive Definite,Cholesky Candidate,Matrix Norm,Minimum Singular Value,Condition Number,RCM Bandwidth,Skew-Symmetric Frobenius Norm,Directional Mean Bias,Signed Frobenius Ratio,Gershgorin Discs,Diagonal Dominance Min Ratio,Diagonal Dominance Mean Ratio,Diagonal Dominance Max Ratio,Strictly Diagonally Dominant Row Fraction,Fiedler Value,Brauer Pair Count,Brauer Max Product,Brauer Mean Product,Brauer Min Product,Brauer Max Center Distance,Brauer Mean Center Distance,Brauer Unions
SNAP,2295,ca-AstroPh,Undirected Graph,binary,"J. Leskovec, J. Kleinberg and C. Faloutsos",18772,18772,396160,396160,0,1,18438,0,18381.0,0.0,57.0,391.0,,290,100.0,100.0,0,0,94.44154,0.0,inf,9603.0,0.0,inf,inf,"[[-504.0,504.0]]",0.0,0.000295579,1.0,5.327082889409759e-05,,,,,,,,
SNAP,2290,email-Enron,Directed Graph,binary,"L. Kaelbling, M. Gervasio, W. Cohen",36692,36692,367662,367662,0,1,25119,0,24939.0,0.0,180.0,11753.0,,1065,100.0,100.0,0,0,118.4177,1.255839e-285,9.42937e+286,23745.0,0.0,inf,inf,"[[-1383.0,1383.0]]",0.0,0.0,0.0,0.0,,,,,,,,
SNAP,2292,cit-HepPh,Directed Graph,binary,"J. Gehrke, P. Ginsparg, J. Kleinberg",34546,34546,421578,421578,0,0,26516,0,26377.0,0.0,139.0,8169.0,,21608,0.3,0.3,0,0,57.07717,0.0,inf,34528.0,458.3775736,inf,inf,"[[-411.0,411.0]]",0.0,0.000206856,1.0,0.069269959,,,,,,,,
SNAP,2293,cit-HepTh,Directed Graph,binary,"J. Gehrke, P. Ginsparg, J. Kleinberg",27770,27770,352807,352807,0,0,21776,0,21616.0,0.0,160.0,6154.0,,20086,0.3,0.3,0,0,85.16069,6.734437e-66,1.264555e+67,27743.0,419.40553167548944,inf,inf,"[[-562.0,562.0]]",0.0,0.000147905,0.5,0.097767375,,,,,,,,
Pajek,1461,EAT_RS,Directed Weighted Graph,integer,"G. Kiss, C. Armstrong R. Milroy, J. Piper",23219,23219,325592,325592,0,0,8210,0,8210.0,0.0,0.0,15009.0,,15466,12.4,3.1,0,0,312.4415,0.0,inf,23206.0,1920.7731516241056,inf,inf,"[[-4387.0,4387.0]]",0.0,0.005319409,34.0,0.0200267022696929,,,,,,,,
Pajek,1462,EAT_SR,Directed Weighted Graph,integer,"G. Kiss, C. Armstrong R. Milroy, J. Piper",23219,23219,325589,325589,0,0,8210,0,8210.0,0.0,0.0,15009.0,,15466,12.4,3.1,0,0,312.4415,0.0,inf,23213.0,1920.735275877444,inf,inf,"[[-100.0,100.0]]",0.0,0.001667355,1.90625,0.6464533356303027,,,,,,,,
Pajek,1502,HEP-th,Directed Graph,binary,KDD Cup 2003,27240,27240,342437,342437,0,0,21319,0,21162.0,0.0,157.0,6078.0,,19565,0.3,0.3,0,0,84.32346,5.596091000000008e-66,1.5068279999999998e+67,27135.0,413.1876087203003,inf,inf,"[[-562.0,562.0]]",0.0,0.000151028,0.5,0.099229075,,,,,,,,
Pajek,1503,HEP-th-new,Directed Graph,binary,KDD Cup 2003,27770,27770,352807,352807,0,0,21776,0,21616.0,0.0,160.0,6154.0,,20086,0.3,0.3,0,0,85.16069,6.734437e-66,1.264555e+67,27743.0,419.40553167548944,inf,inf,"[[-562.0,562.0]]",0.0,0.000147905,0.5,0.097767375,,,,,,,,
Pajek,1517,Reuters911,Undirected Weighted Graph Sequence,integer,"S. Corman, T. Kuhn, R. Mcphee, K. Dooley",13332,13332,296076,296076,0,1,10685,0,10682.0,0.0,3.0,2650.0,,22,100.0,100.0,0,0,1904.122,1.372014e-32,1.3878289999999999e+35,10097.0,0.0,inf,inf,"[[-15000.0,15000.0]]",0.0,0.0,0.0,0.001350135,,,,,,,,
SNAP,2797,wiki-RfA,Directed Weighted Temporal Multigraph,integer,"R. West, H. S. Paskov, J. Leskovec, C. Potts",11380,11380,188077,188077,0,0,3474,0,3474.0,0.0,0.0,7906.0,,8931,7.5,6.5,0,0,137.4724536899692,,,11370.0,315.27844835954136,inf,inf,"[[-1232.0,1232.0]]",0.0,0.001406894,2.0,0.086467487,,,,,,,,
SNAP,2793,sx-mathoverflow,Directed Temporal Multigraph,integer,"A. Paranjape, A. R. Benson, and J. Leskovec",24818,24818,239978,239978,0,0,15188,0,15177.0,0.0,11.0,9641.0,,11626,35.1,16.1,0,0,2011.886168796461,,,24797.0,645.7325297675501,inf,inf,"[[-4269.0,5931.0]]",0.0,0.5084042832240484,55.0,0.4148601821258764,,,,,,,,
HB,75,bcsstm25,Structural Problem,real,J. Lewis,15439,15439,15439,15439,0,1,15439,1,15439.0,1.0,0.0,0.0,15439.0,15439,100.0,100.0,1,1,697709700.0,0.1151384,6059745000.0,0.0,0.0,inf,inf,,,,,,,,,,,,,
GHS_indef,1218,aug3dcqp,2D/3D Problem,real,N. Gould,35543,35543,128115,128115,0,1,35543,1,28387.0,0.0,7156.0,7156.0,2.0,2,100.0,100.0,0,0,250594100.0,1.335193e-07,1876838000000000.0,1039.0,0.0,1724006.9225651473,17345327.65722887,,,,,,,,,,,,,
GHS_indef,1242,ncvxqp1,Optimization Problem,real,N. Gould,12111,12111,73963,73963,0,1,12111,1,7087.0,0.0,5024.0,5024.0,1.0,1,100.0,100.0,0,0,7580210000000.0,5.229257000000001e-17,1.4495759999999998e+29,3794.0,0.0,2656480.6433142694,29009123.01891589,,,,,,,,,,,,,
HB,5,abb313,Least Squares Problem,binary,M. Abbas,313,176,1557,1557,0,0,176,1,128.0,0.0,48.0,48.0,1.0,2,0.0,0.0,0,0,8.624572,4.72371e-18,1.825805e+18,,,inf,inf,[],,,,,,0.0,,,,,,[]
HB,7,ash219,Least Squares Problem,binary,V. Askenazi,219,85,438,438,0,0,85,1,85.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,3.484572,1.151979,3.024858,,,inf,inf,[],,,,,,0.0,,,,,,[]
HB,9,ash331,Least Squares Problem,binary,V. Askenazi,331,104,662,662,0,0,104,1,104.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,4.150687,1.340441,3.096508,,,inf,inf,[],,,,,,0.0,,,,,,[]
HB,10,ash608,Least Squares Problem,binary,V. Askenazi,608,188,1216,1216,0,0,188,1,188.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,3.975924,1.178763,3.372962,,,inf,inf,[],,,,,,0.0,,,,,,[]
HB,12,ash958,Least Squares Problem,binary,V. Askenazi,958,292,1916,1916,0,0,292,1,292.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,4.238275,1.323899,3.201358,,,inf,inf,[],,,,,,0.0,,,,,,[]
HB,78,beacxc,Economic Problem,real,D. Szyld,497,506,50409,50409,0,0,449,0,449.0,0.0,0.0,48.0,10.0,66,0.0,0.0,0,0,10.61518,0.0,inf,,,-0.726285357,463.8219896,[],,,,,,0.0,,,,,,[]
HB,169,illc1033,Least Squares Problem,real,M. Saunders,1033,320,4719,4732,13,0,320,1,320.0,1.0,0.0,0.0,15.0,1,0.0,0.0,0,0,2.144355,0.000113529,18888.13,,,inf,inf,[],,,,,,0.0,,,,,,[]
HB,170,illc1850,Least Squares Problem,real,M. Saunders,1850,712,8636,8758,122,0,712,1,712.0,1.0,0.0,0.0,10.0,1,0.0,0.0,0,0,2.123343,0.001511378,1404.905,,,8.633503003015797,29.931139547829552,[],,,,,,0.0,,,,,,[]
HB,260,well1033,Least Squares Problem,real,M. Saunders,1033,320,4732,4732,0,0,320,1,320.0,1.0,0.0,0.0,15.0,1,0.0,0.0,0,0,1.806511,0.01087386,166.1333,,,1.7194263320816847,2.141680940324883,[],,,,,,0.0,,,,,,[]
HB,261,well1850,Least Squares Problem,real,M. Saunders,1850,712,8755,8758,3,0,712,1,712.0,1.0,0.0,0.0,10.0,1,0.0,0.0,0,0,1.794328,0.01611968,111.3129,,,1.501814625988838,2.0250462890570966,[],,,,,,0.0,,,,,,[]
Pajek,1457,Cities,Weighted Bipartite Graph,integer,"P. Taylor, D. Walker",55,46,1342,1342,0,0,46,1,46.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,56.08662,0.270755,207.149,,,inf,inf,[],,,,,,0.0,,,,,,[]
Pajek,1532,WorldCities,Weighted Bipartite Graph,integer,"P. Taylor, G. Gatalano",315,100,7518,7518,0,0,100,1,100.0,1.0,0.0,0.0,1.0,3,0.0,0.0,0,0,149.2962,2.262066,65.9999,,,inf,inf,[],,,,,,0.0,,,,,,[]
LPnetlib,717,lpi_gran,Linear Programming Problem,real,R. Main,2658,2525,20111,20111,0,0,2311,0,1938.0,0.0,373.0,587.0,1267.0,1243,0.0,0.0,0,0,2079.021,1.7911930000000002e-17,1.16069e+20,,,-0.937912921,1.0317550399428534,[],,,,,,0.0,,,,,,[]
Pajek,1460,divorce,Bipartite Graph,binary,V. Batagelj,50,9,225,225,0,0,9,1,9.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,12.55287,0.6473604,19.39085,,,inf,inf,[],,,,,,0.0,,,,,,[]
HB,79,beaflw,Economic Problem,real,D. Szyld,497,507,53403,53403,0,0,460,0,460.0,0.0,0.0,37.0,13.0,13,0.0,0.0,0,0,219223.2,8.653984000000001e-31,2.5332049999999998e+35,,,-0.259102263,12.433543153513275,[],,,,,,0.0,,,,,,[]
HB,80,beause,Economic Problem,real,D. Szyld,497,507,44551,44551,0,0,459,0,459.0,0.0,0.0,38.0,31.0,8,0.0,0.0,0,0,218448.3,1.294005e-30,1.688156e+35,,,-0.310174731,12.413174233162747,[],,,,,,0.0,,,,,,[]
HB,155,gemat1,Power Network Problem,real,R. Burchett,4929,10595,46591,47369,778,0,4929,1,4929.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,23446.06,0.000199431,117564700.0,,,2.788850484003647,1.0056703318299949,[],,,,,,0.0,,,,,,[]
HB,275,wm1,Economic Problem,real,D. Szyld,207,277,2909,2909,0,0,207,1,207.0,1.0,0.0,0.0,50.0,29,0.0,0.0,0,0,295.7778,0.1451302,2038.017,,,5.397696829427288,12.380930810551822,[],,,,,,0.0,,,,,,[]
HB,276,wm2,Economic Problem,real,D. Szyld,207,260,2942,2942,0,0,207,1,207.0,1.0,0.0,0.0,36.0,4,0.0,0.0,0,0,28.65287,0.06703445,427.435,,,3.0557603981653725,-1.111874408,[],,,,,,0.0,,,,,,[]
HB,277,wm3,Economic Problem,real,D. Szyld,207,260,2948,2948,0,0,207,1,207.0,1.0,0.0,0.0,28.0,4,0.0,0.0,0,0,25.05795,0.1060476,236.2896,,,2.9401739739639057,-1.078106883,[],,,,,,0.0,,,,,,[]
Pajek,1520,Sandi_sandi,Bipartite Graph,binary,I. Klavzar,314,360,613,613,0,0,246,0,239.0,0.0,7.0,75.0,122.0,129,0.0,0.0,0,0,5.728622,3.8978650000000003e-17,1.469682e+17,,,inf,inf,[],,,,,,0.0,,,,,,[]
LPnetlib,594,lp_25fv47,Linear Programming Problem,real,J. Reid,821,1876,10705,10705,0,0,820,0,820.0,0.0,0.0,1.0,29.0,3,0.0,0.0,0,0,436.9181,0.0,inf,,,-0.557374153,1.0145218187306135,[],,,,,,0.0,,,,,,[]
LPnetlib,595,lp_80bau3b,Linear Programming Problem,real,"W. Kurator, H. Greenberg",2262,12061,23264,23264,0,0,2262,1,2262.0,1.0,0.0,0.0,26.0,154,0.0,0.0,0,0,567.2253,1.0,567.2253,,,1.3115689592256257,5.583120727108294,[],,,,,,0.0,,,,,,[]
LPnetlib,596,lp_adlittle,Linear Programming Problem,real,M. Saunders,56,138,424,424,0,0,56,1,56.0,1.0,0.0,0.0,2.0,1,0.0,0.0,0,0,103.3118,0.2230581,463.1608,,,1.486923349,1.647969294755026,[],,,,,,0.0,,,,,,[]
LPnetlib,597,lp_afiro,Linear Programming Problem,real,M. Saunders,27,51,102,102,0,0,27,1,27.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,6.781127,0.6056046,11.19728,,,1.1553675928202607,1.8694215280823063,[],,,,,,0.0,,,,,,[]
LPnetlib,598,lp_agg,Linear Programming Problem,real,R. Leachman,488,615,2862,2862,0,0,488,1,488.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,424.0097,0.6813721,622.2881,,,2.471193674042407,68.82984202553078,[],,,,,,0.0,,,,,,[]
LPnetlib,599,lp_agg2,Linear Programming Problem,real,R. Leachman,516,758,4740,4740,0,0,516,1,516.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,424.0097,0.7189635,589.7514,,,2.979071491683148,76.23568566,[],,,,,,0.0,,,,,,[]
LPnetlib,600,lp_agg3,Linear Programming Problem,real,R. Leachman,516,758,4756,4756,0,0,516,1,516.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,424.0097,0.7189635,589.7514,,,2.9681188761311925,74.87889566973278,[],,,,,,0.0,,,,,,[]
LPnetlib,601,lp_bandm,Linear Programming Problem,real,M. Saunders,305,472,2494,2494,0,0,305,1,305.0,1.0,0.0,0.0,48.0,1,0.0,0.0,0,0,415.8591,0.1098128,3786.981,,,2.124635465244876,2.126527808976517,[],,,,,,0.0,,,,,,[]
LPnetlib,602,lp_beaconfd,Linear Programming Problem,real,M. Saunders,173,295,3408,3408,0,0,173,1,173.0,1.0,0.0,0.0,34.0,6,0.0,0.0,0,0,726.1379,0.1663628,4364.786,,,-0.225767555,2.156690398140902,[],,,,,,0.0,,,,,,[]
LPnetlib,603,lp_blend,Linear Programming Problem,real,N. Gould,74,114,522,522,0,0,74,1,74.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,74.6927,0.08076367,924.8305,,,1.134403728064361,1.954314726,[],,,,,,0.0,,,,,,[]
LPnetlib,604,lp_bnl1,Linear Programming Problem,real,J. Tomlin,643,1586,5532,5532,0,0,642,0,642.0,0.0,0.0,1.0,12.0,12,0.0,0.0,0,0,170.4839,1.21885e-60,1.398727e+62,,,-0.323462899,-8.409540033,[],,,,,,0.0,,,,,,[]
LPnetlib,605,lp_bnl2,Linear Programming Problem,real,J. Tomlin,2324,4486,14996,14996,0,0,2324,1,2324.0,1.0,0.0,0.0,60.0,104,0.0,0.0,0,0,211.6965,0.02726183,7765.307,,,-0.409368017,-5.858907013,[],,,,,,0.0,,,,,,[]
LPnetlib,606,lp_bore3d,Linear Programming Problem,real,R. Fourer,233,334,1448,1448,0,0,232,0,231.0,0.0,1.0,2.0,42.0,21,0.0,0.0,0,0,1727.325,7.384565e-16,2.339102e+18,,,-0.066790412,-22.35655832,[],,,,,,0.0,,,,,,[]
LPnetlib,607,lp_brandy,Linear Programming Problem,real,M. Saunders,220,303,2202,2202,0,0,193,0,193.0,0.0,0.0,27.0,58.0,40,0.0,0.0,0,0,455.7816,0.0,inf,,,1.1045861094139109,3.003736784680978,[],,,,,,0.0,,,,,,[]
LPnetlib,608,lp_capri,Linear Programming Problem,real,M. Saunders,271,482,1896,1896,0,0,271,1,271.0,1.0,0.0,0.0,17.0,1,0.0,0.0,0,0,540.2125,0.0667722,8090.381,,,4.966718710703095,12.333233406966803,[],,,,,,0.0,,,,,,[]
LPnetlib,609,lp_cre_a,Linear Programming Problem,real,J. Kennington,3516,7248,18168,18168,0,0,3428,0,3423.0,0.0,5.0,93.0,8.0,89,0.0,0.0,0,0,193.0152,0.0,inf,,,-0.080675793,-5.840339332,[],,,,,,0.0,,,,,,[]
LPnetlib,612,lp_cre_d,Linear Programming Problem,real,J. Kennington,8926,73948,246614,246614,0,0,6476,0,6468.0,0.0,8.0,2458.0,22.0,2451,0.0,0.0,0,0,181.3195,0.0,inf,,,-0.107595885,-3.661314951,[],,,,,,0.0,,,,,,[]
LPnetlib,613,lp_cycle,Linear Programming Problem,real,J. Tomlin,1903,3371,21234,21234,0,0,1875,0,1875.0,0.0,0.0,28.0,98.0,29,0.0,0.0,0,0,2018.626,2.241252000000001e-17,9.006686e+19,,,-0.752124511,-1.441111004,[],,,,,,0.0,,,,,,[]
LPnetlib,614,lp_czprob,Linear Programming Problem,real,J. Reid,929,3562,10708,10708,0,0,929,1,929.0,1.0,0.0,0.0,193.0,5,0.0,0.0,0,0,1264.994,0.1435754,8810.663,,,2.0549073116870966,276.6495641967601,[],,,,,,0.0,,,,,,[]
LPnetlib,615,lp_d2q06c,Linear Programming Problem,real,J. Tomlin,2171,5831,33081,33081,0,0,2171,1,2171.0,1.0,0.0,0.0,11.0,1,0.0,0.0,0,0,3568.33,0.02475616,144139.0,,,-0.46344392,1.5178220636349282,[],,,,,,0.0,,,,,,[]
LPnetlib,616,lp_d6cube,Linear Programming Problem,integer,R. Hughes,415,6184,37704,37704,0,0,404,0,404.0,0.0,0.0,11.0,3.0,12,0.0,0.0,0,0,703.408,4.059122e-92,1.732907e+94,,,1.745837741118136,7.047482785919614,[],,,,,,0.0,,,,,,[]
LPnetlib,617,lp_degen2,Linear Programming Problem,integer,J. Tomlin,444,757,4201,4201,0,0,444,1,442.0,0.0,2.0,2.0,1.0,1,0.0,0.0,0,0,17.67216,4.009979e-15,4407045000000000.0,,,0.0,1.2141199122682709,[],,,,,,0.0,,,,,,[]
LPnetlib,618,lp_degen3,Linear Programming Problem,integer,J. Tomlin,1503,2604,25432,25432,0,0,1503,1,1501.0,0.0,2.0,2.0,1.0,1,0.0,0.0,0,0,54.65095,1.00663e-14,5429098000000000.0,,,0.0,1.1283394007836225,[],,,,,,0.0,,,,,,[]
LPnetlib,619,lp_dfl001,Linear Programming Problem,real,M. Meketon,6071,12230,35632,35632,0,0,6071,1,6058.0,0.0,13.0,13.0,1.0,1,0.0,0.0,0,0,15.91695,4.036579e-15,3943179000000000.0,,,-0.992885189,1.1643591739548766,[],,,,,,0.0,,,,,,[]
LPnetlib,620,lp_e226,Linear Programming Problem,real,M. Saunders,223,472,2768,2768,0,0,223,1,223.0,1.0,0.0,0.0,4.0,1,0.0,0.0,0,0,1985.29,0.2173956,9132.154,,,1.2374688460074554,-1.708602856,[],,,,,,0.0,,,,,,[]
LPnetlib,621,lp_etamacro,Linear Programming Problem,real,M. Saunders,400,816,2537,2537,0,0,400,1,400.0,1.0,0.0,0.0,1.0,2,0.0,0.0,0,0,2258.292,0.04297841,52544.81,,,1.605199590160436,2.0142351253724544,[],,,,,,0.0,,,,,,[]
LPnetlib,622,lp_fffff800,Linear Programming Problem,real,J. Reid,524,1028,6401,6401,0,0,524,1,524.0,1.0,0.0,0.0,38.0,1,0.0,0.0,0,0,110292.8,7.365515e-06,14974220000.0,,,12.510274543517037,204.0284538799216,[],,,,,,0.0,,,,,,[]
LPnetlib,623,lp_finnis,Linear Programming Problem,real,N. Gould,497,1064,2760,2760,0,0,497,1,497.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,117.1915,0.1071911,1093.295,,,1.3249132536455774,1.834121021994184,[],,,,,,0.0,,,,,,[]
LPnetlib,624,lp_fit1d,Linear Programming Problem,real,R. Fourer,24,1049,13427,13427,0,0,24,1,24.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,12160.92,2.578397,4716.466,,,-0.974284548,-1.302730895,[],,,,,,0.0,,,,,,[]
LPnetlib,625,lp_fit1p,Linear Programming Problem,real,R. Fourer,627,1677,9868,9868,0,0,627,1,627.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,9681.671,1.414214,6845.975,,,-0.31239929,-2.764496899,[],,,,,,0.0,,,,,,[]
LPnetlib,626,lp_fit2d,Linear Programming Problem,real,R. Fourer,25,10524,129042,129042,0,0,25,1,25.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,17513.23,10.08801,1736.045,,,1.0353889828880218,-1.10434086,[],,,,,,0.0,,,,,,[]
LPnetlib,627,lp_fit2p,Linear Programming Problem,real,R. Fourer,3000,13525,50284,50284,0,0,3000,1,3000.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,9377.306,2.0,4688.653,,,1.286651688934244,-1.240401216,[],,,,,,0.0,,,,,,[]
LPnetlib,628,lp_ganges,Linear Programming Problem,real,L. Schrage,1309,1706,6937,6937,0,0,1309,1,1309.0,1.0,0.0,0.0,185.0,1,0.0,0.0,0,0,3.990758,0.000187077,21332.19,,,1.0603526929975808,1.368262462452533,[],,,,,,0.0,,,,,,[]
LPnetlib,629,lp_gfrd_pnc,Linear Programming Problem,real,"R. Helgason, J. Kennington, P. Wong",616,1160,2445,2445,0,0,616,1,616.0,1.0,0.0,0.0,27.0,1,0.0,0.0,0,0,3555.195,0.03812288,93256.18,,,-0.497876989,-1.527556172,[],,,,,,0.0,,,,,,[]
LPnetlib,630,lp_greenbea,Linear Programming Problem,real,K. Palmer,2392,5598,31070,31070,0,0,2389,0,2389.0,0.0,0.0,3.0,75.0,9,0.0,0.0,0,0,106.2251,7.842181999999999e-64,1.3545349999999999e+65,,,-0.949237319,1.1526576298301503,[],,,,,,0.0,,,,,,[]
LPnetlib,631,lp_greenbeb,Linear Programming Problem,real,K. Palmer,2392,5598,31070,31070,0,0,2389,0,2389.0,0.0,0.0,3.0,75.0,9,0.0,0.0,0,0,106.2251,7.842181999999999e-64,1.3545349999999999e+65,,,-0.949237319,1.1526576298301503,[],,,,,,0.0,,,,,,[]
LPnetlib,632,lp_grow15,Linear Programming Problem,real,R. Fourer,300,645,5620,5620,0,0,300,1,300.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,2.509998,0.4435223,5.659238,,,9.752380370029162,1.157872472190141,[],,,,,,0.0,,,,,,[]
LPnetlib,633,lp_grow22,Linear Programming Problem,real,R. Fourer,440,946,8252,8252,0,0,440,1,440.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,2.514273,0.4374044,5.748166,,,9.766428747146328,1.165483050773479,[],,,,,,0.0,,,,,,[]
LPnetlib,634,lp_grow7,Linear Programming Problem,real,R. Fourer,140,301,2612,2612,0,0,140,1,140.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,2.48357,0.4797452,5.176853,,,9.699343800238516,1.1301139403351252,[],,,,,,0.0,,,,,,[]
LPnetlib,635,lp_israel,Linear Programming Problem,real,M. Saunders,174,316,2443,2443,0,0,174,1,174.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,4816.817,1.0,4816.817,,,-0.321787654,1.0698744501027615,[],,,,,,0.0,,,,,,[]
LPnetlib,636,lp_kb2,Linear Programming Problem,real,J. Tomlin,43,68,313,313,0,0,43,1,43.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,624.2916,0.01233973,50592.01,,,6.613540740031048,4.710017084858457,[],,,,,,0.0,,,,,,[]
LPnetlib,637,lp_ken_07,Linear Programming Problem,integer,J. Kennington,2426,3602,8404,8404,0,0,2426,1,2377.0,0.0,49.0,49.0,990.0,1,0.0,0.0,0,0,7.524098,1.156971e-15,6503274000000000.0,,,0.0,1.1616603851527882,[],,,,,,0.0,,,,,,[]
LPnetlib,638,lp_ken_11,Linear Programming Problem,integer,J. Kennington,14694,21349,49058,49058,0,0,14694,1,14573.0,0.0,121.0,121.0,4610.0,1,0.0,0.0,0,0,11.46201,3.105103e-15,3691348000000000.0,,,0.0,1.1417640272465892,[],,,,,,0.0,,,,,,[]
LPnetlib,639,lp_ken_13,Linear Programming Problem,integer,J. Kennington,28632,42659,97246,97246,0,0,28632,1,28463.0,0.0,169.0,169.0,6099.0,1,0.0,0.0,0,0,13.32551,6.793105e-47,1.961623e+47,,,0.0,1.132878267082811,[],,,,,,0.0,,,,,,[]
LPnetlib,641,lp_lotfi,Linear Programming Problem,real,V. Lofti,153,366,1136,1136,0,0,153,1,153.0,1.0,0.0,0.0,9.0,1,0.0,0.0,0,0,1275.023,0.001920182,664011.6,,,-0.299709724,1.0594892852763906,[],,,,,,0.0,,,,,,[]
LPnetlib,642,lp_maros,Linear Programming Problem,real,I. Maros,846,1966,10137,10137,0,0,846,1,846.0,1.0,0.0,0.0,3.0,3,0.0,0.0,0,0,58270.75,0.02995887,1945025.0,,,-0.027764489,-54.22327888,[],,,,,,0.0,,,,,,[]
LPnetlib,643,lp_maros_r7,Linear Programming Problem,real,I. Maros,3136,9408,144848,144848,0,0,3136,1,3136.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,3.403268,1.464952,2.323126,,,-0.089798366,1.5390154533047546,[],,,,,,0.0,,,,,,[]
LPnetlib,644,lp_modszk1,Linear Programming Problem,real,I. Maros,687,1620,3168,3168,0,0,686,0,686.0,0.0,0.0,1.0,3.0,3,0.0,0.0,0,0,4.87556,9.119890999999999e-20,5.346073e+19,,,1.347834467637104,1.063438084812368,[],,,,,,0.0,,,,,,[]
LPnetlib,645,lp_osa_07,Linear Programming Problem,real,J. Kennington,1118,25067,144812,144812,0,0,1118,1,1118.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,680.3249,1.0,680.3249,,,2.827210205575972,197.6778050750493,[],,,,,,0.0,,,,,,[]
LPnetlib,646,lp_osa_14,Linear Programming Problem,real,J. Kennington,2337,54797,317097,317097,0,0,2337,1,2337.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,994.481,1.0,994.481,,,2.809383006727667,290.5768501282094,[],,,,,,0.0,,,,,,[]
LPnetlib,647,lp_osa_30,Linear Programming Problem,real,J. Kennington,4350,104374,604488,604488,0,0,4350,1,4350.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,1365.894,1.0,1365.894,,,2.818166689994044,403.2594573378836,[],,,,,,0.0,,,,,,[]
LPnetlib,648,lp_osa_60,Linear Programming Problem,real,J. Kennington,10280,243246,1408073,1408073,0,0,10280,1,10280.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0,0,2138.502,1.0,2138.502,,,2.834524856731948,618.2890500223474,[],,,,,,0.0,,,,,,[]
LPnetlib,649,lp_pds_02,Linear Programming Problem,integer,J. Kennington,2953,7716,16571,16571,0,0,2953,1,2942.0,0.0,11.0,11.0,300.0,1,0.0,0.0,0,0,9.593919,1.534123e-15,6253681000000000.0,,,0.0,1.0950816024351964,[],,,,,,0.0,,,,,,[]
LPnetlib,650,lp_pds_06,Linear Programming Problem,integer,J. Kennington,9881,29351,63220,63220,0,0,9881,1,9870.0,0.0,11.0,11.0,516.0,1,0.0,0.0,0,0,9.851414,9.070714e-16,1.086068e+16,,,0.0,1.0982926423862018,[],,,,,,0.0,,,,,,[]
LPnetlib,651,lp_pds_10,Linear Programming Problem,integer,J. Kennington,16558,49932,107605,107605,0,0,16558,1,16547.0,0.0,11.0,11.0,581.0,1,0.0,0.0,0,0,9.852474,9.724969e-16,1.013111e+16,,,0.0,1.098496062649055,[],,,,,,0.0,,,,,,[]
LPnetlib,652,lp_pds_20,Linear Programming Problem,integer,J. Kennington,33874,108175,232647,232647,0,0,33798,0,33787.0,0.0,11.0,87.0,853.0,77,0.0,0.0,0,0,9.854167,0.0,inf,,,0.0,1.0956410925814286,[],,,,,,0.0,,,,,,[]
LPnetlib,653,lp_perold,Linear Programming Problem,real,N. Gould,625,1506,6148,6148,0,0,625,1,625.0,1.0,0.0,0.0,3.0,1,0.0,0.0,0,0,52658.17,0.1025941,513267.1,,,1.920040371947913,1.0584393538567207,[],,,,,,0.0,,,,,,[]
LPnetlib,654,lp_pilot,Linear Programming Problem,real,M. Saunders,1441,4860,44375,44375,0,0,1441,1,1441.0,1.0,0.0,0.0,2.0,1,0.0,0.0,0,0,331.7101,0.1246117,2661.95,,,-0.592036046,1.3103266626982264,[],,,,,,0.0,,,,,,[]
